"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"29/11/2020 12:00:00 - 29/11/2020 13:00:00","BZN|DK1","Without Sequence","46.27","",""
"29/11/2020 13:00:00 - 29/11/2020 14:00:00","BZN|DK1","Without Sequence","44.71","",""
"29/11/2020 14:00:00 - 29/11/2020 15:00:00","BZN|DK1","Without Sequence","43.77","",""
"29/11/2020 15:00:00 - 29/11/2020 16:00:00","BZN|DK1","Without Sequence","44.96","",""
"29/11/2020 16:00:00 - 29/11/2020 17:00:00","BZN|DK1","Without Sequence","49.10","",""
"29/11/2020 17:00:00 - 29/11/2020 18:00:00","BZN|DK1","Without Sequence","55.16","",""
"29/11/2020 18:00:00 - 29/11/2020 19:00:00","BZN|DK1","Without Sequence","58.26","",""
"29/11/2020 19:00:00 - 29/11/2020 20:00:00","BZN|DK1","Without Sequence","58.97","",""
"29/11/2020 20:00:00 - 29/11/2020 21:00:00","BZN|DK1","Without Sequence","55.98","",""
"29/11/2020 21:00:00 - 29/11/2020 22:00:00","BZN|DK1","Without Sequence","52.26","",""
"29/11/2020 22:00:00 - 29/11/2020 23:00:00","BZN|DK1","Without Sequence","49.91","",""
"29/11/2020 23:00:00 - 30/11/2020 00:00:00","BZN|DK1","Without Sequence","45.17","",""
"30/11/2020 00:00:00 - 30/11/2020 01:00:00","BZN|DK1","Without Sequence","46.60","",""
"30/11/2020 01:00:00 - 30/11/2020 02:00:00","BZN|DK1","Without Sequence","43.04","",""
"30/11/2020 02:00:00 - 30/11/2020 03:00:00","BZN|DK1","Without Sequence","42.07","",""
"30/11/2020 03:00:00 - 30/11/2020 04:00:00","BZN|DK1","Without Sequence","38.82","",""
"30/11/2020 04:00:00 - 30/11/2020 05:00:00","BZN|DK1","Without Sequence","39.09","",""
"30/11/2020 05:00:00 - 30/11/2020 06:00:00","BZN|DK1","Without Sequence","43.21","",""
"30/11/2020 06:00:00 - 30/11/2020 07:00:00","BZN|DK1","Without Sequence","57.25","",""
"30/11/2020 07:00:00 - 30/11/2020 08:00:00","BZN|DK1","Without Sequence","70.42","",""
"30/11/2020 08:00:00 - 30/11/2020 09:00:00","BZN|DK1","Without Sequence","77.18","",""
"30/11/2020 09:00:00 - 30/11/2020 10:00:00","BZN|DK1","Without Sequence","67.07","",""
"30/11/2020 10:00:00 - 30/11/2020 11:00:00","BZN|DK1","Without Sequence","62.00","",""
"30/11/2020 11:00:00 - 30/11/2020 12:00:00","BZN|DK1","Without Sequence","54.74","",""
"30/11/2020 12:00:00 - 30/11/2020 13:00:00","BZN|DK1","Without Sequence","26.40","",""
"30/11/2020 13:00:00 - 30/11/2020 14:00:00","BZN|DK1","Without Sequence","14.10","",""
"30/11/2020 14:00:00 - 30/11/2020 15:00:00","BZN|DK1","Without Sequence","13.52","",""
"30/11/2020 15:00:00 - 30/11/2020 16:00:00","BZN|DK1","Without Sequence","13.95","",""
"30/11/2020 16:00:00 - 30/11/2020 17:00:00","BZN|DK1","Without Sequence","17.42","",""
"30/11/2020 17:00:00 - 30/11/2020 18:00:00","BZN|DK1","Without Sequence","62.62","",""
"30/11/2020 18:00:00 - 30/11/2020 19:00:00","BZN|DK1","Without Sequence","61.17","",""
"30/11/2020 19:00:00 - 30/11/2020 20:00:00","BZN|DK1","Without Sequence","52.72","",""
"30/11/2020 20:00:00 - 30/11/2020 21:00:00","BZN|DK1","Without Sequence","42.85","",""
"30/11/2020 21:00:00 - 30/11/2020 22:00:00","BZN|DK1","Without Sequence","40.10","",""
"30/11/2020 22:00:00 - 30/11/2020 23:00:00","BZN|DK1","Without Sequence","37.68","",""
"30/11/2020 23:00:00 - 01/12/2020 00:00:00","BZN|DK1","Without Sequence","20.99","",""
"01/12/2020 00:00:00 - 01/12/2020 01:00:00","BZN|DK1","Without Sequence","23.19","",""
"01/12/2020 01:00:00 - 01/12/2020 02:00:00","BZN|DK1","Without Sequence","25.02","",""
"01/12/2020 02:00:00 - 01/12/2020 03:00:00","BZN|DK1","Without Sequence","25.02","",""
"01/12/2020 03:00:00 - 01/12/2020 04:00:00","BZN|DK1","Without Sequence","33.26","",""
"01/12/2020 04:00:00 - 01/12/2020 05:00:00","BZN|DK1","Without Sequence","35.34","",""
"01/12/2020 05:00:00 - 01/12/2020 06:00:00","BZN|DK1","Without Sequence","38.43","",""
"01/12/2020 06:00:00 - 01/12/2020 07:00:00","BZN|DK1","Without Sequence","43.97","",""
"01/12/2020 07:00:00 - 01/12/2020 08:00:00","BZN|DK1","Without Sequence","54.91","",""
"01/12/2020 08:00:00 - 01/12/2020 09:00:00","BZN|DK1","Without Sequence","57.64","",""
"01/12/2020 09:00:00 - 01/12/2020 10:00:00","BZN|DK1","Without Sequence","61.28","",""
"01/12/2020 10:00:00 - 01/12/2020 11:00:00","BZN|DK1","Without Sequence","64.21","",""
"01/12/2020 11:00:00 - 01/12/2020 12:00:00","BZN|DK1","Without Sequence","63.75","",""
"01/12/2020 12:00:00 - 01/12/2020 13:00:00","BZN|DK1","Without Sequence","60.96","",""
"01/12/2020 13:00:00 - 01/12/2020 14:00:00","BZN|DK1","Without Sequence","63.07","",""
"01/12/2020 14:00:00 - 01/12/2020 15:00:00","BZN|DK1","Without Sequence","61.47","",""
"01/12/2020 15:00:00 - 01/12/2020 16:00:00","BZN|DK1","Without Sequence","60.88","",""
"01/12/2020 16:00:00 - 01/12/2020 17:00:00","BZN|DK1","Without Sequence","62.06","",""
"01/12/2020 17:00:00 - 01/12/2020 18:00:00","BZN|DK1","Without Sequence","77.98","",""
"01/12/2020 18:00:00 - 01/12/2020 19:00:00","BZN|DK1","Without Sequence","75.25","",""
"01/12/2020 19:00:00 - 01/12/2020 20:00:00","BZN|DK1","Without Sequence","66.32","",""
"01/12/2020 20:00:00 - 01/12/2020 21:00:00","BZN|DK1","Without Sequence","57.66","",""
"01/12/2020 21:00:00 - 01/12/2020 22:00:00","BZN|DK1","Without Sequence","53.34","",""
"01/12/2020 22:00:00 - 01/12/2020 23:00:00","BZN|DK1","Without Sequence","50.16","",""
"01/12/2020 23:00:00 - 02/12/2020 00:00:00","BZN|DK1","Without Sequence","47.13","",""
"02/12/2020 00:00:00 - 02/12/2020 01:00:00","BZN|DK1","Without Sequence","47.80","",""
"02/12/2020 01:00:00 - 02/12/2020 02:00:00","BZN|DK1","Without Sequence","46.27","",""
"02/12/2020 02:00:00 - 02/12/2020 03:00:00","BZN|DK1","Without Sequence","44.71","",""
"02/12/2020 03:00:00 - 02/12/2020 04:00:00","BZN|DK1","Without Sequence","43.42","",""
"02/12/2020 04:00:00 - 02/12/2020 05:00:00","BZN|DK1","Without Sequence","44.56","",""
"02/12/2020 05:00:00 - 02/12/2020 06:00:00","BZN|DK1","Without Sequence","47.49","",""
"02/12/2020 06:00:00 - 02/12/2020 07:00:00","BZN|DK1","Without Sequence","58.58","",""
"02/12/2020 07:00:00 - 02/12/2020 08:00:00","BZN|DK1","Without Sequence","83.67","",""
"02/12/2020 08:00:00 - 02/12/2020 09:00:00","BZN|DK1","Without Sequence","105.46","",""
"02/12/2020 09:00:00 - 02/12/2020 10:00:00","BZN|DK1","Without Sequence","105.42","",""
"02/12/2020 10:00:00 - 02/12/2020 11:00:00","BZN|DK1","Without Sequence","100.06","",""
"02/12/2020 11:00:00 - 02/12/2020 12:00:00","BZN|DK1","Without Sequence","95.19","",""
"02/12/2020 12:00:00 - 02/12/2020 13:00:00","BZN|DK1","Without Sequence","84.95","",""
"02/12/2020 13:00:00 - 02/12/2020 14:00:00","BZN|DK1","Without Sequence","82.90","",""
"02/12/2020 14:00:00 - 02/12/2020 15:00:00","BZN|DK1","Without Sequence","90.00","",""
"02/12/2020 15:00:00 - 02/12/2020 16:00:00","BZN|DK1","Without Sequence","88.09","",""
"02/12/2020 16:00:00 - 02/12/2020 17:00:00","BZN|DK1","Without Sequence","105.40","",""
"02/12/2020 17:00:00 - 02/12/2020 18:00:00","BZN|DK1","Without Sequence","110.56","",""
"02/12/2020 18:00:00 - 02/12/2020 19:00:00","BZN|DK1","Without Sequence","96.65","",""
"02/12/2020 19:00:00 - 02/12/2020 20:00:00","BZN|DK1","Without Sequence","75.92","",""
"02/12/2020 20:00:00 - 02/12/2020 21:00:00","BZN|DK1","Without Sequence","59.52","",""
"02/12/2020 21:00:00 - 02/12/2020 22:00:00","BZN|DK1","Without Sequence","37.03","",""
"02/12/2020 22:00:00 - 02/12/2020 23:00:00","BZN|DK1","Without Sequence","14.84","",""
"02/12/2020 23:00:00 - 03/12/2020 00:00:00","BZN|DK1","Without Sequence","12.54","",""
"03/12/2020 00:00:00 - 03/12/2020 01:00:00","BZN|DK1","Without Sequence","9.23","",""
"03/12/2020 01:00:00 - 03/12/2020 02:00:00","BZN|DK1","Without Sequence","8.48","",""
"03/12/2020 02:00:00 - 03/12/2020 03:00:00","BZN|DK1","Without Sequence","8.19","",""
"03/12/2020 03:00:00 - 03/12/2020 04:00:00","BZN|DK1","Without Sequence","8.35","",""
"03/12/2020 04:00:00 - 03/12/2020 05:00:00","BZN|DK1","Without Sequence","8.94","",""
"03/12/2020 05:00:00 - 03/12/2020 06:00:00","BZN|DK1","Without Sequence","12.90","",""
"03/12/2020 06:00:00 - 03/12/2020 07:00:00","BZN|DK1","Without Sequence","17.90","",""
"03/12/2020 07:00:00 - 03/12/2020 08:00:00","BZN|DK1","Without Sequence","46.71","",""
"03/12/2020 08:00:00 - 03/12/2020 09:00:00","BZN|DK1","Without Sequence","61.07","",""
"03/12/2020 09:00:00 - 03/12/2020 10:00:00","BZN|DK1","Without Sequence","54.32","",""
"03/12/2020 10:00:00 - 03/12/2020 11:00:00","BZN|DK1","Without Sequence","46.53","",""
"03/12/2020 11:00:00 - 03/12/2020 12:00:00","BZN|DK1","Without Sequence","55.08","",""
"03/12/2020 12:00:00 - 03/12/2020 13:00:00","BZN|DK1","Without Sequence","49.83","",""
"03/12/2020 13:00:00 - 03/12/2020 14:00:00","BZN|DK1","Without Sequence","56.74","",""
"03/12/2020 14:00:00 - 03/12/2020 15:00:00","BZN|DK1","Without Sequence","54.39","",""
"03/12/2020 15:00:00 - 03/12/2020 16:00:00","BZN|DK1","Without Sequence","51.33","",""
"03/12/2020 16:00:00 - 03/12/2020 17:00:00","BZN|DK1","Without Sequence","50.28","",""
"03/12/2020 17:00:00 - 03/12/2020 18:00:00","BZN|DK1","Without Sequence","52.94","",""
"03/12/2020 18:00:00 - 03/12/2020 19:00:00","BZN|DK1","Without Sequence","38.04","",""
"03/12/2020 19:00:00 - 03/12/2020 20:00:00","BZN|DK1","Without Sequence","24.59","",""
"03/12/2020 20:00:00 - 03/12/2020 21:00:00","BZN|DK1","Without Sequence","18.90","",""
"03/12/2020 21:00:00 - 03/12/2020 22:00:00","BZN|DK1","Without Sequence","18.33","",""
"03/12/2020 22:00:00 - 03/12/2020 23:00:00","BZN|DK1","Without Sequence","16.18","",""
"03/12/2020 23:00:00 - 04/12/2020 00:00:00","BZN|DK1","Without Sequence","13.00","",""
"04/12/2020 00:00:00 - 04/12/2020 01:00:00","BZN|DK1","Without Sequence","10.98","",""
"04/12/2020 01:00:00 - 04/12/2020 02:00:00","BZN|DK1","Without Sequence","10.68","",""
"04/12/2020 02:00:00 - 04/12/2020 03:00:00","BZN|DK1","Without Sequence","10.53","",""
"04/12/2020 03:00:00 - 04/12/2020 04:00:00","BZN|DK1","Without Sequence","10.50","",""
"04/12/2020 04:00:00 - 04/12/2020 05:00:00","BZN|DK1","Without Sequence","10.54","",""
"04/12/2020 05:00:00 - 04/12/2020 06:00:00","BZN|DK1","Without Sequence","12.96","",""
"04/12/2020 06:00:00 - 04/12/2020 07:00:00","BZN|DK1","Without Sequence","16.82","",""
"04/12/2020 07:00:00 - 04/12/2020 08:00:00","BZN|DK1","Without Sequence","19.31","",""
"04/12/2020 08:00:00 - 04/12/2020 09:00:00","BZN|DK1","Without Sequence","20.42","",""
"04/12/2020 09:00:00 - 04/12/2020 10:00:00","BZN|DK1","Without Sequence","20.12","",""
"04/12/2020 10:00:00 - 04/12/2020 11:00:00","BZN|DK1","Without Sequence","20.17","",""
"04/12/2020 11:00:00 - 04/12/2020 12:00:00","BZN|DK1","Without Sequence","19.95","",""
"04/12/2020 12:00:00 - 04/12/2020 13:00:00","BZN|DK1","Without Sequence","19.94","",""
"04/12/2020 13:00:00 - 04/12/2020 14:00:00","BZN|DK1","Without Sequence","20.45","",""
"04/12/2020 14:00:00 - 04/12/2020 15:00:00","BZN|DK1","Without Sequence","25.90","",""
"04/12/2020 15:00:00 - 04/12/2020 16:00:00","BZN|DK1","Without Sequence","38.99","",""
"04/12/2020 16:00:00 - 04/12/2020 17:00:00","BZN|DK1","Without Sequence","52.08","",""
"04/12/2020 17:00:00 - 04/12/2020 18:00:00","BZN|DK1","Without Sequence","38.68","",""
"04/12/2020 18:00:00 - 04/12/2020 19:00:00","BZN|DK1","Without Sequence","39.42","",""
"04/12/2020 19:00:00 - 04/12/2020 20:00:00","BZN|DK1","Without Sequence","29.03","",""
"04/12/2020 20:00:00 - 04/12/2020 21:00:00","BZN|DK1","Without Sequence","20.27","",""
"04/12/2020 21:00:00 - 04/12/2020 22:00:00","BZN|DK1","Without Sequence","19.48","",""
"04/12/2020 22:00:00 - 04/12/2020 23:00:00","BZN|DK1","Without Sequence","18.47","",""
"04/12/2020 23:00:00 - 05/12/2020 00:00:00","BZN|DK1","Without Sequence","22.86","",""
"05/12/2020 00:00:00 - 05/12/2020 01:00:00","BZN|DK1","Without Sequence","40.85","",""
"05/12/2020 01:00:00 - 05/12/2020 02:00:00","BZN|DK1","Without Sequence","35.75","",""
"05/12/2020 02:00:00 - 05/12/2020 03:00:00","BZN|DK1","Without Sequence","17.06","",""
"05/12/2020 03:00:00 - 05/12/2020 04:00:00","BZN|DK1","Without Sequence","16.77","",""
"05/12/2020 04:00:00 - 05/12/2020 05:00:00","BZN|DK1","Without Sequence","16.83","",""
"05/12/2020 05:00:00 - 05/12/2020 06:00:00","BZN|DK1","Without Sequence","17.47","",""
"05/12/2020 06:00:00 - 05/12/2020 07:00:00","BZN|DK1","Without Sequence","18.47","",""
"05/12/2020 07:00:00 - 05/12/2020 08:00:00","BZN|DK1","Without Sequence","18.39","",""
"05/12/2020 08:00:00 - 05/12/2020 09:00:00","BZN|DK1","Without Sequence","19.86","",""
"05/12/2020 09:00:00 - 05/12/2020 10:00:00","BZN|DK1","Without Sequence","21.86","",""
"05/12/2020 10:00:00 - 05/12/2020 11:00:00","BZN|DK1","Without Sequence","30.18","",""
"05/12/2020 11:00:00 - 05/12/2020 12:00:00","BZN|DK1","Without Sequence","30.83","",""
"05/12/2020 12:00:00 - 05/12/2020 13:00:00","BZN|DK1","Without Sequence","22.11","",""
"05/12/2020 13:00:00 - 05/12/2020 14:00:00","BZN|DK1","Without Sequence","29.75","",""
"05/12/2020 14:00:00 - 05/12/2020 15:00:00","BZN|DK1","Without Sequence","34.09","",""
"05/12/2020 15:00:00 - 05/12/2020 16:00:00","BZN|DK1","Without Sequence","46.96","",""
"05/12/2020 16:00:00 - 05/12/2020 17:00:00","BZN|DK1","Without Sequence","52.41","",""
"05/12/2020 17:00:00 - 05/12/2020 18:00:00","BZN|DK1","Without Sequence","56.61","",""
"05/12/2020 18:00:00 - 05/12/2020 19:00:00","BZN|DK1","Without Sequence","54.18","",""
"05/12/2020 19:00:00 - 05/12/2020 20:00:00","BZN|DK1","Without Sequence","46.94","",""
"05/12/2020 20:00:00 - 05/12/2020 21:00:00","BZN|DK1","Without Sequence","42.00","",""
"05/12/2020 21:00:00 - 05/12/2020 22:00:00","BZN|DK1","Without Sequence","42.12","",""
"05/12/2020 22:00:00 - 05/12/2020 23:00:00","BZN|DK1","Without Sequence","41.50","",""
"05/12/2020 23:00:00 - 06/12/2020 00:00:00","BZN|DK1","Without Sequence","33.97","",""
"06/12/2020 00:00:00 - 06/12/2020 01:00:00","BZN|DK1","Without Sequence","22.62","",""
"06/12/2020 01:00:00 - 06/12/2020 02:00:00","BZN|DK1","Without Sequence","22.91","",""
"06/12/2020 02:00:00 - 06/12/2020 03:00:00","BZN|DK1","Without Sequence","36.94","",""
"06/12/2020 03:00:00 - 06/12/2020 04:00:00","BZN|DK1","Without Sequence","35.00","",""
"06/12/2020 04:00:00 - 06/12/2020 05:00:00","BZN|DK1","Without Sequence","34.28","",""
"06/12/2020 05:00:00 - 06/12/2020 06:00:00","BZN|DK1","Without Sequence","33.59","",""
"06/12/2020 06:00:00 - 06/12/2020 07:00:00","BZN|DK1","Without Sequence","34.37","",""
"06/12/2020 07:00:00 - 06/12/2020 08:00:00","BZN|DK1","Without Sequence","37.84","",""
"06/12/2020 08:00:00 - 06/12/2020 09:00:00","BZN|DK1","Without Sequence","37.99","",""
"06/12/2020 09:00:00 - 06/12/2020 10:00:00","BZN|DK1","Without Sequence","45.11","",""
"06/12/2020 10:00:00 - 06/12/2020 11:00:00","BZN|DK1","Without Sequence","50.08","",""
"06/12/2020 11:00:00 - 06/12/2020 12:00:00","BZN|DK1","Without Sequence","54.62","",""
"06/12/2020 12:00:00 - 06/12/2020 13:00:00","BZN|DK1","Without Sequence","54.87","",""
"06/12/2020 13:00:00 - 06/12/2020 14:00:00","BZN|DK1","Without Sequence","49.15","",""
"06/12/2020 14:00:00 - 06/12/2020 15:00:00","BZN|DK1","Without Sequence","46.02","",""
"06/12/2020 15:00:00 - 06/12/2020 16:00:00","BZN|DK1","Without Sequence","47.30","",""
"06/12/2020 16:00:00 - 06/12/2020 17:00:00","BZN|DK1","Without Sequence","50.54","",""
"06/12/2020 17:00:00 - 06/12/2020 18:00:00","BZN|DK1","Without Sequence","54.93","",""
"06/12/2020 18:00:00 - 06/12/2020 19:00:00","BZN|DK1","Without Sequence","54.22","",""
"06/12/2020 19:00:00 - 06/12/2020 20:00:00","BZN|DK1","Without Sequence","43.70","",""
"06/12/2020 20:00:00 - 06/12/2020 21:00:00","BZN|DK1","Without Sequence","38.76","",""
"06/12/2020 21:00:00 - 06/12/2020 22:00:00","BZN|DK1","Without Sequence","36.59","",""
"06/12/2020 22:00:00 - 06/12/2020 23:00:00","BZN|DK1","Without Sequence","17.77","",""
"06/12/2020 23:00:00 - 07/12/2020 00:00:00","BZN|DK1","Without Sequence","16.00","",""
"07/12/2020 00:00:00 - 07/12/2020 01:00:00","BZN|DK1","Without Sequence","13.56","",""
"07/12/2020 01:00:00 - 07/12/2020 02:00:00","BZN|DK1","Without Sequence","12.30","",""
"07/12/2020 02:00:00 - 07/12/2020 03:00:00","BZN|DK1","Without Sequence","11.71","",""
"07/12/2020 03:00:00 - 07/12/2020 04:00:00","BZN|DK1","Without Sequence","11.37","",""
"07/12/2020 04:00:00 - 07/12/2020 05:00:00","BZN|DK1","Without Sequence","11.91","",""
"07/12/2020 05:00:00 - 07/12/2020 06:00:00","BZN|DK1","Without Sequence","13.73","",""
"07/12/2020 06:00:00 - 07/12/2020 07:00:00","BZN|DK1","Without Sequence","16.26","",""
"07/12/2020 07:00:00 - 07/12/2020 08:00:00","BZN|DK1","Without Sequence","19.17","",""
"07/12/2020 08:00:00 - 07/12/2020 09:00:00","BZN|DK1","Without Sequence","19.76","",""
"07/12/2020 09:00:00 - 07/12/2020 10:00:00","BZN|DK1","Without Sequence","19.16","",""
"07/12/2020 10:00:00 - 07/12/2020 11:00:00","BZN|DK1","Without Sequence","18.97","",""
"07/12/2020 11:00:00 - 07/12/2020 12:00:00","BZN|DK1","Without Sequence","18.89","",""
"07/12/2020 12:00:00 - 07/12/2020 13:00:00","BZN|DK1","Without Sequence","18.93","",""
"07/12/2020 13:00:00 - 07/12/2020 14:00:00","BZN|DK1","Without Sequence","19.05","",""
"07/12/2020 14:00:00 - 07/12/2020 15:00:00","BZN|DK1","Without Sequence","18.99","",""
"07/12/2020 15:00:00 - 07/12/2020 16:00:00","BZN|DK1","Without Sequence","19.55","",""
"07/12/2020 16:00:00 - 07/12/2020 17:00:00","BZN|DK1","Without Sequence","20.05","",""
"07/12/2020 17:00:00 - 07/12/2020 18:00:00","BZN|DK1","Without Sequence","20.85","",""
"07/12/2020 18:00:00 - 07/12/2020 19:00:00","BZN|DK1","Without Sequence","20.08","",""
"07/12/2020 19:00:00 - 07/12/2020 20:00:00","BZN|DK1","Without Sequence","19.61","",""
"07/12/2020 20:00:00 - 07/12/2020 21:00:00","BZN|DK1","Without Sequence","18.69","",""
"07/12/2020 21:00:00 - 07/12/2020 22:00:00","BZN|DK1","Without Sequence","17.98","",""
"07/12/2020 22:00:00 - 07/12/2020 23:00:00","BZN|DK1","Without Sequence","16.12","",""
"07/12/2020 23:00:00 - 08/12/2020 00:00:00","BZN|DK1","Without Sequence","14.37","",""
"08/12/2020 00:00:00 - 08/12/2020 01:00:00","BZN|DK1","Without Sequence","41.12","",""
"08/12/2020 01:00:00 - 08/12/2020 02:00:00","BZN|DK1","Without Sequence","15.64","",""
"08/12/2020 02:00:00 - 08/12/2020 03:00:00","BZN|DK1","Without Sequence","15.59","",""
"08/12/2020 03:00:00 - 08/12/2020 04:00:00","BZN|DK1","Without Sequence","37.15","",""
"08/12/2020 04:00:00 - 08/12/2020 05:00:00","BZN|DK1","Without Sequence","37.95","",""
"08/12/2020 05:00:00 - 08/12/2020 06:00:00","BZN|DK1","Without Sequence","41.11","",""
"08/12/2020 06:00:00 - 08/12/2020 07:00:00","BZN|DK1","Without Sequence","51.58","",""
"08/12/2020 07:00:00 - 08/12/2020 08:00:00","BZN|DK1","Without Sequence","59.50","",""
"08/12/2020 08:00:00 - 08/12/2020 09:00:00","BZN|DK1","Without Sequence","74.11","",""
"08/12/2020 09:00:00 - 08/12/2020 10:00:00","BZN|DK1","Without Sequence","71.86","",""
"08/12/2020 10:00:00 - 08/12/2020 11:00:00","BZN|DK1","Without Sequence","72.44","",""
"08/12/2020 11:00:00 - 08/12/2020 12:00:00","BZN|DK1","Without Sequence","72.75","",""
"08/12/2020 12:00:00 - 08/12/2020 13:00:00","BZN|DK1","Without Sequence","77.43","",""
"08/12/2020 13:00:00 - 08/12/2020 14:00:00","BZN|DK1","Without Sequence","76.96","",""
"08/12/2020 14:00:00 - 08/12/2020 15:00:00","BZN|DK1","Without Sequence","76.48","",""
"08/12/2020 15:00:00 - 08/12/2020 16:00:00","BZN|DK1","Without Sequence","75.62","",""
"08/12/2020 16:00:00 - 08/12/2020 17:00:00","BZN|DK1","Without Sequence","81.07","",""
"08/12/2020 17:00:00 - 08/12/2020 18:00:00","BZN|DK1","Without Sequence","78.97","",""
"08/12/2020 18:00:00 - 08/12/2020 19:00:00","BZN|DK1","Without Sequence","67.05","",""
"08/12/2020 19:00:00 - 08/12/2020 20:00:00","BZN|DK1","Without Sequence","65.12","",""
"08/12/2020 20:00:00 - 08/12/2020 21:00:00","BZN|DK1","Without Sequence","59.46","",""
"08/12/2020 21:00:00 - 08/12/2020 22:00:00","BZN|DK1","Without Sequence","55.64","",""
"08/12/2020 22:00:00 - 08/12/2020 23:00:00","BZN|DK1","Without Sequence","51.75","",""
"08/12/2020 23:00:00 - 09/12/2020 00:00:00","BZN|DK1","Without Sequence","47.05","",""
"09/12/2020 00:00:00 - 09/12/2020 01:00:00","BZN|DK1","Without Sequence","40.32","",""
"09/12/2020 01:00:00 - 09/12/2020 02:00:00","BZN|DK1","Without Sequence","34.44","",""
"09/12/2020 02:00:00 - 09/12/2020 03:00:00","BZN|DK1","Without Sequence","29.25","",""
"09/12/2020 03:00:00 - 09/12/2020 04:00:00","BZN|DK1","Without Sequence","20.04","",""
"09/12/2020 04:00:00 - 09/12/2020 05:00:00","BZN|DK1","Without Sequence","20.02","",""
"09/12/2020 05:00:00 - 09/12/2020 06:00:00","BZN|DK1","Without Sequence","28.60","",""
"09/12/2020 06:00:00 - 09/12/2020 07:00:00","BZN|DK1","Without Sequence","51.22","",""
"09/12/2020 07:00:00 - 09/12/2020 08:00:00","BZN|DK1","Without Sequence","69.00","",""
"09/12/2020 08:00:00 - 09/12/2020 09:00:00","BZN|DK1","Without Sequence","81.66","",""
"09/12/2020 09:00:00 - 09/12/2020 10:00:00","BZN|DK1","Without Sequence","78.23","",""
"09/12/2020 10:00:00 - 09/12/2020 11:00:00","BZN|DK1","Without Sequence","69.96","",""
"09/12/2020 11:00:00 - 09/12/2020 12:00:00","BZN|DK1","Without Sequence","73.71","",""
"09/12/2020 12:00:00 - 09/12/2020 13:00:00","BZN|DK1","Without Sequence","78.27","",""
"09/12/2020 13:00:00 - 09/12/2020 14:00:00","BZN|DK1","Without Sequence","79.16","",""
"09/12/2020 14:00:00 - 09/12/2020 15:00:00","BZN|DK1","Without Sequence","84.40","",""
"09/12/2020 15:00:00 - 09/12/2020 16:00:00","BZN|DK1","Without Sequence","89.83","",""
"09/12/2020 16:00:00 - 09/12/2020 17:00:00","BZN|DK1","Without Sequence","90.19","",""
"09/12/2020 17:00:00 - 09/12/2020 18:00:00","BZN|DK1","Without Sequence","114.00","",""
"09/12/2020 18:00:00 - 09/12/2020 19:00:00","BZN|DK1","Without Sequence","80.52","",""
"09/12/2020 19:00:00 - 09/12/2020 20:00:00","BZN|DK1","Without Sequence","73.81","",""
"09/12/2020 20:00:00 - 09/12/2020 21:00:00","BZN|DK1","Without Sequence","50.74","",""
"09/12/2020 21:00:00 - 09/12/2020 22:00:00","BZN|DK1","Without Sequence","46.65","",""
"09/12/2020 22:00:00 - 09/12/2020 23:00:00","BZN|DK1","Without Sequence","41.50","",""
"09/12/2020 23:00:00 - 10/12/2020 00:00:00","BZN|DK1","Without Sequence","25.00","",""
"10/12/2020 00:00:00 - 10/12/2020 01:00:00","BZN|DK1","Without Sequence","40.70","",""
"10/12/2020 01:00:00 - 10/12/2020 02:00:00","BZN|DK1","Without Sequence","38.24","",""
"10/12/2020 02:00:00 - 10/12/2020 03:00:00","BZN|DK1","Without Sequence","36.92","",""
"10/12/2020 03:00:00 - 10/12/2020 04:00:00","BZN|DK1","Without Sequence","35.88","",""
"10/12/2020 04:00:00 - 10/12/2020 05:00:00","BZN|DK1","Without Sequence","36.19","",""
"10/12/2020 05:00:00 - 10/12/2020 06:00:00","BZN|DK1","Without Sequence","42.50","",""
"10/12/2020 06:00:00 - 10/12/2020 07:00:00","BZN|DK1","Without Sequence","53.80","",""
"10/12/2020 07:00:00 - 10/12/2020 08:00:00","BZN|DK1","Without Sequence","72.93","",""
"10/12/2020 08:00:00 - 10/12/2020 09:00:00","BZN|DK1","Without Sequence","96.43","",""
"10/12/2020 09:00:00 - 10/12/2020 10:00:00","BZN|DK1","Without Sequence","93.94","",""
"10/12/2020 10:00:00 - 10/12/2020 11:00:00","BZN|DK1","Without Sequence","92.48","",""
"10/12/2020 11:00:00 - 10/12/2020 12:00:00","BZN|DK1","Without Sequence","92.99","",""
"10/12/2020 12:00:00 - 10/12/2020 13:00:00","BZN|DK1","Without Sequence","86.82","",""
"10/12/2020 13:00:00 - 10/12/2020 14:00:00","BZN|DK1","Without Sequence","93.10","",""
"10/12/2020 14:00:00 - 10/12/2020 15:00:00","BZN|DK1","Without Sequence","85.24","",""
"10/12/2020 15:00:00 - 10/12/2020 16:00:00","BZN|DK1","Without Sequence","89.68","",""
"10/12/2020 16:00:00 - 10/12/2020 17:00:00","BZN|DK1","Without Sequence","101.00","",""
"10/12/2020 17:00:00 - 10/12/2020 18:00:00","BZN|DK1","Without Sequence","105.41","",""
"10/12/2020 18:00:00 - 10/12/2020 19:00:00","BZN|DK1","Without Sequence","93.56","",""
"10/12/2020 19:00:00 - 10/12/2020 20:00:00","BZN|DK1","Without Sequence","75.22","",""
"10/12/2020 20:00:00 - 10/12/2020 21:00:00","BZN|DK1","Without Sequence","60.26","",""
