"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/07/2022 23:00:00 - 12/07/2022 00:00:00","BZN|DK1","Without Sequence","419.15","",""
"12/07/2022 00:00:00 - 12/07/2022 01:00:00","BZN|DK1","Without Sequence","395.49","",""
"12/07/2022 01:00:00 - 12/07/2022 02:00:00","BZN|DK1","Without Sequence","349.57","",""
"12/07/2022 02:00:00 - 12/07/2022 03:00:00","BZN|DK1","Without Sequence","330.04","",""
"12/07/2022 03:00:00 - 12/07/2022 04:00:00","BZN|DK1","Without Sequence","331.50","",""
"12/07/2022 04:00:00 - 12/07/2022 05:00:00","BZN|DK1","Without Sequence","334.34","",""
"12/07/2022 05:00:00 - 12/07/2022 06:00:00","BZN|DK1","Without Sequence","362.10","",""
"12/07/2022 06:00:00 - 12/07/2022 07:00:00","BZN|DK1","Without Sequence","419.64","",""
"12/07/2022 07:00:00 - 12/07/2022 08:00:00","BZN|DK1","Without Sequence","453.66","",""
"12/07/2022 08:00:00 - 12/07/2022 09:00:00","BZN|DK1","Without Sequence","448.90","",""
"12/07/2022 09:00:00 - 12/07/2022 10:00:00","BZN|DK1","Without Sequence","382.42","",""
"12/07/2022 10:00:00 - 12/07/2022 11:00:00","BZN|DK1","Without Sequence","328.74","",""
"12/07/2022 11:00:00 - 12/07/2022 12:00:00","BZN|DK1","Without Sequence","319.89","",""
"12/07/2022 12:00:00 - 12/07/2022 13:00:00","BZN|DK1","Without Sequence","297.47","",""
"12/07/2022 13:00:00 - 12/07/2022 14:00:00","BZN|DK1","Without Sequence","258.93","",""
"12/07/2022 14:00:00 - 12/07/2022 15:00:00","BZN|DK1","Without Sequence","261.69","",""
"12/07/2022 15:00:00 - 12/07/2022 16:00:00","BZN|DK1","Without Sequence","270.43","",""
"12/07/2022 16:00:00 - 12/07/2022 17:00:00","BZN|DK1","Without Sequence","291.75","",""
"12/07/2022 17:00:00 - 12/07/2022 18:00:00","BZN|DK1","Without Sequence","391.64","",""
"12/07/2022 18:00:00 - 12/07/2022 19:00:00","BZN|DK1","Without Sequence","416.00","",""
"12/07/2022 19:00:00 - 12/07/2022 20:00:00","BZN|DK1","Without Sequence","463.37","",""
"12/07/2022 20:00:00 - 12/07/2022 21:00:00","BZN|DK1","Without Sequence","505.37","",""
"12/07/2022 21:00:00 - 12/07/2022 22:00:00","BZN|DK1","Without Sequence","480.00","",""
"12/07/2022 22:00:00 - 12/07/2022 23:00:00","BZN|DK1","Without Sequence","463.33","",""
"12/07/2022 23:00:00 - 13/07/2022 00:00:00","BZN|DK1","Without Sequence","392.75","",""
"13/07/2022 00:00:00 - 13/07/2022 01:00:00","BZN|DK1","Without Sequence","416.05","",""
"13/07/2022 01:00:00 - 13/07/2022 02:00:00","BZN|DK1","Without Sequence","365.61","",""
"13/07/2022 02:00:00 - 13/07/2022 03:00:00","BZN|DK1","Without Sequence","319.39","",""
"13/07/2022 03:00:00 - 13/07/2022 04:00:00","BZN|DK1","Without Sequence","302.19","",""
"13/07/2022 04:00:00 - 13/07/2022 05:00:00","BZN|DK1","Without Sequence","325.04","",""
"13/07/2022 05:00:00 - 13/07/2022 06:00:00","BZN|DK1","Without Sequence","332.22","",""
"13/07/2022 06:00:00 - 13/07/2022 07:00:00","BZN|DK1","Without Sequence","411.97","",""
"13/07/2022 07:00:00 - 13/07/2022 08:00:00","BZN|DK1","Without Sequence","435.00","",""
"13/07/2022 08:00:00 - 13/07/2022 09:00:00","BZN|DK1","Without Sequence","450.00","",""
"13/07/2022 09:00:00 - 13/07/2022 10:00:00","BZN|DK1","Without Sequence","419.99","",""
"13/07/2022 10:00:00 - 13/07/2022 11:00:00","BZN|DK1","Without Sequence","365.76","",""
"13/07/2022 11:00:00 - 13/07/2022 12:00:00","BZN|DK1","Without Sequence","343.22","",""
"13/07/2022 12:00:00 - 13/07/2022 13:00:00","BZN|DK1","Without Sequence","143.48","",""
"13/07/2022 13:00:00 - 13/07/2022 14:00:00","BZN|DK1","Without Sequence","94.11","",""
"13/07/2022 14:00:00 - 13/07/2022 15:00:00","BZN|DK1","Without Sequence","107.51","",""
"13/07/2022 15:00:00 - 13/07/2022 16:00:00","BZN|DK1","Without Sequence","151.76","",""
"13/07/2022 16:00:00 - 13/07/2022 17:00:00","BZN|DK1","Without Sequence","151.96","",""
"13/07/2022 17:00:00 - 13/07/2022 18:00:00","BZN|DK1","Without Sequence","155.44","",""
"13/07/2022 18:00:00 - 13/07/2022 19:00:00","BZN|DK1","Without Sequence","175.25","",""
"13/07/2022 19:00:00 - 13/07/2022 20:00:00","BZN|DK1","Without Sequence","177.71","",""
"13/07/2022 20:00:00 - 13/07/2022 21:00:00","BZN|DK1","Without Sequence","186.21","",""
"13/07/2022 21:00:00 - 13/07/2022 22:00:00","BZN|DK1","Without Sequence","264.81","",""
"13/07/2022 22:00:00 - 13/07/2022 23:00:00","BZN|DK1","Without Sequence","268.77","",""
"13/07/2022 23:00:00 - 14/07/2022 00:00:00","BZN|DK1","Without Sequence","262.75","",""
"14/07/2022 00:00:00 - 14/07/2022 01:00:00","BZN|DK1","Without Sequence","387.47","",""
"14/07/2022 01:00:00 - 14/07/2022 02:00:00","BZN|DK1","Without Sequence","297.76","",""
"14/07/2022 02:00:00 - 14/07/2022 03:00:00","BZN|DK1","Without Sequence","302.33","",""
"14/07/2022 03:00:00 - 14/07/2022 04:00:00","BZN|DK1","Without Sequence","317.48","",""
"14/07/2022 04:00:00 - 14/07/2022 05:00:00","BZN|DK1","Without Sequence","319.41","",""
"14/07/2022 05:00:00 - 14/07/2022 06:00:00","BZN|DK1","Without Sequence","319.81","",""
"14/07/2022 06:00:00 - 14/07/2022 07:00:00","BZN|DK1","Without Sequence","319.72","",""
"14/07/2022 07:00:00 - 14/07/2022 08:00:00","BZN|DK1","Without Sequence","333.54","",""
"14/07/2022 08:00:00 - 14/07/2022 09:00:00","BZN|DK1","Without Sequence","343.98","",""
"14/07/2022 09:00:00 - 14/07/2022 10:00:00","BZN|DK1","Without Sequence","327.41","",""
"14/07/2022 10:00:00 - 14/07/2022 11:00:00","BZN|DK1","Without Sequence","315.16","",""
"14/07/2022 11:00:00 - 14/07/2022 12:00:00","BZN|DK1","Without Sequence","302.42","",""
"14/07/2022 12:00:00 - 14/07/2022 13:00:00","BZN|DK1","Without Sequence","237.15","",""
"14/07/2022 13:00:00 - 14/07/2022 14:00:00","BZN|DK1","Without Sequence","185.92","",""
"14/07/2022 14:00:00 - 14/07/2022 15:00:00","BZN|DK1","Without Sequence","167.83","",""
"14/07/2022 15:00:00 - 14/07/2022 16:00:00","BZN|DK1","Without Sequence","164.99","",""
"14/07/2022 16:00:00 - 14/07/2022 17:00:00","BZN|DK1","Without Sequence","163.96","",""
"14/07/2022 17:00:00 - 14/07/2022 18:00:00","BZN|DK1","Without Sequence","164.77","",""
"14/07/2022 18:00:00 - 14/07/2022 19:00:00","BZN|DK1","Without Sequence","166.68","",""
"14/07/2022 19:00:00 - 14/07/2022 20:00:00","BZN|DK1","Without Sequence","168.07","",""
"14/07/2022 20:00:00 - 14/07/2022 21:00:00","BZN|DK1","Without Sequence","185.11","",""
"14/07/2022 21:00:00 - 14/07/2022 22:00:00","BZN|DK1","Without Sequence","204.41","",""
"14/07/2022 22:00:00 - 14/07/2022 23:00:00","BZN|DK1","Without Sequence","216.52","",""
"14/07/2022 23:00:00 - 15/07/2022 00:00:00","BZN|DK1","Without Sequence","166.79","",""
"15/07/2022 00:00:00 - 15/07/2022 01:00:00","BZN|DK1","Without Sequence","94.20","",""
"15/07/2022 01:00:00 - 15/07/2022 02:00:00","BZN|DK1","Without Sequence","136.82","",""
"15/07/2022 02:00:00 - 15/07/2022 03:00:00","BZN|DK1","Without Sequence","136.16","",""
"15/07/2022 03:00:00 - 15/07/2022 04:00:00","BZN|DK1","Without Sequence","136.20","",""
"15/07/2022 04:00:00 - 15/07/2022 05:00:00","BZN|DK1","Without Sequence","139.08","",""
"15/07/2022 05:00:00 - 15/07/2022 06:00:00","BZN|DK1","Without Sequence","138.97","",""
"15/07/2022 06:00:00 - 15/07/2022 07:00:00","BZN|DK1","Without Sequence","170.16","",""
"15/07/2022 07:00:00 - 15/07/2022 08:00:00","BZN|DK1","Without Sequence","226.01","",""
"15/07/2022 08:00:00 - 15/07/2022 09:00:00","BZN|DK1","Without Sequence","261.35","",""
"15/07/2022 09:00:00 - 15/07/2022 10:00:00","BZN|DK1","Without Sequence","267.62","",""
"15/07/2022 10:00:00 - 15/07/2022 11:00:00","BZN|DK1","Without Sequence","246.94","",""
"15/07/2022 11:00:00 - 15/07/2022 12:00:00","BZN|DK1","Without Sequence","239.82","",""
"15/07/2022 12:00:00 - 15/07/2022 13:00:00","BZN|DK1","Without Sequence","206.01","",""
"15/07/2022 13:00:00 - 15/07/2022 14:00:00","BZN|DK1","Without Sequence","190.00","",""
"15/07/2022 14:00:00 - 15/07/2022 15:00:00","BZN|DK1","Without Sequence","166.18","",""
"15/07/2022 15:00:00 - 15/07/2022 16:00:00","BZN|DK1","Without Sequence","166.34","",""
"15/07/2022 16:00:00 - 15/07/2022 17:00:00","BZN|DK1","Without Sequence","196.09","",""
"15/07/2022 17:00:00 - 15/07/2022 18:00:00","BZN|DK1","Without Sequence","230.45","",""
"15/07/2022 18:00:00 - 15/07/2022 19:00:00","BZN|DK1","Without Sequence","264.52","",""
"15/07/2022 19:00:00 - 15/07/2022 20:00:00","BZN|DK1","Without Sequence","227.36","",""
"15/07/2022 20:00:00 - 15/07/2022 21:00:00","BZN|DK1","Without Sequence","397.06","",""
"15/07/2022 21:00:00 - 15/07/2022 22:00:00","BZN|DK1","Without Sequence","384.17","",""
"15/07/2022 22:00:00 - 15/07/2022 23:00:00","BZN|DK1","Without Sequence","357.64","",""
"15/07/2022 23:00:00 - 16/07/2022 00:00:00","BZN|DK1","Without Sequence","285.52","",""
"16/07/2022 00:00:00 - 16/07/2022 01:00:00","BZN|DK1","Without Sequence","233.84","",""
"16/07/2022 01:00:00 - 16/07/2022 02:00:00","BZN|DK1","Without Sequence","215.18","",""
"16/07/2022 02:00:00 - 16/07/2022 03:00:00","BZN|DK1","Without Sequence","183.77","",""
"16/07/2022 03:00:00 - 16/07/2022 04:00:00","BZN|DK1","Without Sequence","183.79","",""
"16/07/2022 04:00:00 - 16/07/2022 05:00:00","BZN|DK1","Without Sequence","154.72","",""
"16/07/2022 05:00:00 - 16/07/2022 06:00:00","BZN|DK1","Without Sequence","149.98","",""
"16/07/2022 06:00:00 - 16/07/2022 07:00:00","BZN|DK1","Without Sequence","151.69","",""
"16/07/2022 07:00:00 - 16/07/2022 08:00:00","BZN|DK1","Without Sequence","160.02","",""
"16/07/2022 08:00:00 - 16/07/2022 09:00:00","BZN|DK1","Without Sequence","139.93","",""
"16/07/2022 09:00:00 - 16/07/2022 10:00:00","BZN|DK1","Without Sequence","52.49","",""
"16/07/2022 10:00:00 - 16/07/2022 11:00:00","BZN|DK1","Without Sequence","35.53","",""
"16/07/2022 11:00:00 - 16/07/2022 12:00:00","BZN|DK1","Without Sequence","1.07","",""
"16/07/2022 12:00:00 - 16/07/2022 13:00:00","BZN|DK1","Without Sequence","0.07","",""
"16/07/2022 13:00:00 - 16/07/2022 14:00:00","BZN|DK1","Without Sequence","-0.05","",""
"16/07/2022 14:00:00 - 16/07/2022 15:00:00","BZN|DK1","Without Sequence","-0.10","",""
"16/07/2022 15:00:00 - 16/07/2022 16:00:00","BZN|DK1","Without Sequence","0.00","",""
"16/07/2022 16:00:00 - 16/07/2022 17:00:00","BZN|DK1","Without Sequence","1.03","",""
"16/07/2022 17:00:00 - 16/07/2022 18:00:00","BZN|DK1","Without Sequence","31.66","",""
"16/07/2022 18:00:00 - 16/07/2022 19:00:00","BZN|DK1","Without Sequence","143.75","",""
"16/07/2022 19:00:00 - 16/07/2022 20:00:00","BZN|DK1","Without Sequence","250.22","",""
"16/07/2022 20:00:00 - 16/07/2022 21:00:00","BZN|DK1","Without Sequence","233.83","",""
"16/07/2022 21:00:00 - 16/07/2022 22:00:00","BZN|DK1","Without Sequence","286.42","",""
"16/07/2022 22:00:00 - 16/07/2022 23:00:00","BZN|DK1","Without Sequence","291.25","",""
"16/07/2022 23:00:00 - 17/07/2022 00:00:00","BZN|DK1","Without Sequence","289.69","",""
"17/07/2022 00:00:00 - 17/07/2022 01:00:00","BZN|DK1","Without Sequence","290.06","",""
"17/07/2022 01:00:00 - 17/07/2022 02:00:00","BZN|DK1","Without Sequence","240.30","",""
"17/07/2022 02:00:00 - 17/07/2022 03:00:00","BZN|DK1","Without Sequence","200.64","",""
"17/07/2022 03:00:00 - 17/07/2022 04:00:00","BZN|DK1","Without Sequence","192.24","",""
"17/07/2022 04:00:00 - 17/07/2022 05:00:00","BZN|DK1","Without Sequence","193.81","",""
"17/07/2022 05:00:00 - 17/07/2022 06:00:00","BZN|DK1","Without Sequence","190.22","",""
"17/07/2022 06:00:00 - 17/07/2022 07:00:00","BZN|DK1","Without Sequence","193.80","",""
"17/07/2022 07:00:00 - 17/07/2022 08:00:00","BZN|DK1","Without Sequence","189.55","",""
"17/07/2022 08:00:00 - 17/07/2022 09:00:00","BZN|DK1","Without Sequence","189.51","",""
"17/07/2022 09:00:00 - 17/07/2022 10:00:00","BZN|DK1","Without Sequence","164.00","",""
"17/07/2022 10:00:00 - 17/07/2022 11:00:00","BZN|DK1","Without Sequence","115.77","",""
"17/07/2022 11:00:00 - 17/07/2022 12:00:00","BZN|DK1","Without Sequence","110.21","",""
"17/07/2022 12:00:00 - 17/07/2022 13:00:00","BZN|DK1","Without Sequence","87.59","",""
"17/07/2022 13:00:00 - 17/07/2022 14:00:00","BZN|DK1","Without Sequence","72.92","",""
"17/07/2022 14:00:00 - 17/07/2022 15:00:00","BZN|DK1","Without Sequence","40.02","",""
"17/07/2022 15:00:00 - 17/07/2022 16:00:00","BZN|DK1","Without Sequence","83.42","",""
"17/07/2022 16:00:00 - 17/07/2022 17:00:00","BZN|DK1","Without Sequence","109.30","",""
"17/07/2022 17:00:00 - 17/07/2022 18:00:00","BZN|DK1","Without Sequence","200.89","",""
"17/07/2022 18:00:00 - 17/07/2022 19:00:00","BZN|DK1","Without Sequence","344.42","",""
"17/07/2022 19:00:00 - 17/07/2022 20:00:00","BZN|DK1","Without Sequence","410.26","",""
"17/07/2022 20:00:00 - 17/07/2022 21:00:00","BZN|DK1","Without Sequence","405.44","",""
"17/07/2022 21:00:00 - 17/07/2022 22:00:00","BZN|DK1","Without Sequence","434.95","",""
"17/07/2022 22:00:00 - 17/07/2022 23:00:00","BZN|DK1","Without Sequence","405.69","",""
"17/07/2022 23:00:00 - 18/07/2022 00:00:00","BZN|DK1","Without Sequence","397.34","",""
"18/07/2022 00:00:00 - 18/07/2022 01:00:00","BZN|DK1","Without Sequence","389.77","",""
"18/07/2022 01:00:00 - 18/07/2022 02:00:00","BZN|DK1","Without Sequence","328.49","",""
"18/07/2022 02:00:00 - 18/07/2022 03:00:00","BZN|DK1","Without Sequence","299.23","",""
"18/07/2022 03:00:00 - 18/07/2022 04:00:00","BZN|DK1","Without Sequence","282.44","",""
"18/07/2022 04:00:00 - 18/07/2022 05:00:00","BZN|DK1","Without Sequence","287.01","",""
"18/07/2022 05:00:00 - 18/07/2022 06:00:00","BZN|DK1","Without Sequence","304.95","",""
"18/07/2022 06:00:00 - 18/07/2022 07:00:00","BZN|DK1","Without Sequence","393.11","",""
"18/07/2022 07:00:00 - 18/07/2022 08:00:00","BZN|DK1","Without Sequence","424.94","",""
"18/07/2022 08:00:00 - 18/07/2022 09:00:00","BZN|DK1","Without Sequence","375.20","",""
"18/07/2022 09:00:00 - 18/07/2022 10:00:00","BZN|DK1","Without Sequence","372.54","",""
"18/07/2022 10:00:00 - 18/07/2022 11:00:00","BZN|DK1","Without Sequence","302.96","",""
"18/07/2022 11:00:00 - 18/07/2022 12:00:00","BZN|DK1","Without Sequence","303.44","",""
"18/07/2022 12:00:00 - 18/07/2022 13:00:00","BZN|DK1","Without Sequence","291.35","",""
"18/07/2022 13:00:00 - 18/07/2022 14:00:00","BZN|DK1","Without Sequence","271.57","",""
"18/07/2022 14:00:00 - 18/07/2022 15:00:00","BZN|DK1","Without Sequence","242.17","",""
"18/07/2022 15:00:00 - 18/07/2022 16:00:00","BZN|DK1","Without Sequence","243.88","",""
"18/07/2022 16:00:00 - 18/07/2022 17:00:00","BZN|DK1","Without Sequence","353.23","",""
"18/07/2022 17:00:00 - 18/07/2022 18:00:00","BZN|DK1","Without Sequence","400.00","",""
"18/07/2022 18:00:00 - 18/07/2022 19:00:00","BZN|DK1","Without Sequence","414.11","",""
"18/07/2022 19:00:00 - 18/07/2022 20:00:00","BZN|DK1","Without Sequence","600.10","",""
"18/07/2022 20:00:00 - 18/07/2022 21:00:00","BZN|DK1","Without Sequence","679.54","",""
"18/07/2022 21:00:00 - 18/07/2022 22:00:00","BZN|DK1","Without Sequence","599.98","",""
"18/07/2022 22:00:00 - 18/07/2022 23:00:00","BZN|DK1","Without Sequence","530.13","",""
"18/07/2022 23:00:00 - 19/07/2022 00:00:00","BZN|DK1","Without Sequence","469.86","",""
"19/07/2022 00:00:00 - 19/07/2022 01:00:00","BZN|DK1","Without Sequence","402.46","",""
"19/07/2022 01:00:00 - 19/07/2022 02:00:00","BZN|DK1","Without Sequence","368.99","",""
"19/07/2022 02:00:00 - 19/07/2022 03:00:00","BZN|DK1","Without Sequence","336.39","",""
"19/07/2022 03:00:00 - 19/07/2022 04:00:00","BZN|DK1","Without Sequence","325.24","",""
"19/07/2022 04:00:00 - 19/07/2022 05:00:00","BZN|DK1","Without Sequence","318.72","",""
"19/07/2022 05:00:00 - 19/07/2022 06:00:00","BZN|DK1","Without Sequence","350.98","",""
"19/07/2022 06:00:00 - 19/07/2022 07:00:00","BZN|DK1","Without Sequence","440.00","",""
"19/07/2022 07:00:00 - 19/07/2022 08:00:00","BZN|DK1","Without Sequence","483.43","",""
"19/07/2022 08:00:00 - 19/07/2022 09:00:00","BZN|DK1","Without Sequence","452.95","",""
"19/07/2022 09:00:00 - 19/07/2022 10:00:00","BZN|DK1","Without Sequence","385.60","",""
"19/07/2022 10:00:00 - 19/07/2022 11:00:00","BZN|DK1","Without Sequence","364.07","",""
"19/07/2022 11:00:00 - 19/07/2022 12:00:00","BZN|DK1","Without Sequence","342.88","",""
"19/07/2022 12:00:00 - 19/07/2022 13:00:00","BZN|DK1","Without Sequence","344.33","",""
"19/07/2022 13:00:00 - 19/07/2022 14:00:00","BZN|DK1","Without Sequence","339.53","",""
"19/07/2022 14:00:00 - 19/07/2022 15:00:00","BZN|DK1","Without Sequence","322.72","",""
"19/07/2022 15:00:00 - 19/07/2022 16:00:00","BZN|DK1","Without Sequence","348.17","",""
"19/07/2022 16:00:00 - 19/07/2022 17:00:00","BZN|DK1","Without Sequence","380.01","",""
"19/07/2022 17:00:00 - 19/07/2022 18:00:00","BZN|DK1","Without Sequence","443.42","",""
"19/07/2022 18:00:00 - 19/07/2022 19:00:00","BZN|DK1","Without Sequence","484.10","",""
"19/07/2022 19:00:00 - 19/07/2022 20:00:00","BZN|DK1","Without Sequence","581.25","",""
"19/07/2022 20:00:00 - 19/07/2022 21:00:00","BZN|DK1","Without Sequence","570.05","",""
"19/07/2022 21:00:00 - 19/07/2022 22:00:00","BZN|DK1","Without Sequence","466.15","",""
"19/07/2022 22:00:00 - 19/07/2022 23:00:00","BZN|DK1","Without Sequence","328.04","",""
"19/07/2022 23:00:00 - 20/07/2022 00:00:00","BZN|DK1","Without Sequence","281.26","",""
"20/07/2022 00:00:00 - 20/07/2022 01:00:00","BZN|DK1","Without Sequence","267.80","",""
"20/07/2022 01:00:00 - 20/07/2022 02:00:00","BZN|DK1","Without Sequence","241.42","",""
"20/07/2022 02:00:00 - 20/07/2022 03:00:00","BZN|DK1","Without Sequence","221.67","",""
"20/07/2022 03:00:00 - 20/07/2022 04:00:00","BZN|DK1","Without Sequence","221.72","",""
"20/07/2022 04:00:00 - 20/07/2022 05:00:00","BZN|DK1","Without Sequence","162.46","",""
"20/07/2022 05:00:00 - 20/07/2022 06:00:00","BZN|DK1","Without Sequence","158.54","",""
"20/07/2022 06:00:00 - 20/07/2022 07:00:00","BZN|DK1","Without Sequence","186.16","",""
"20/07/2022 07:00:00 - 20/07/2022 08:00:00","BZN|DK1","Without Sequence","253.41","",""
"20/07/2022 08:00:00 - 20/07/2022 09:00:00","BZN|DK1","Without Sequence","326.45","",""
"20/07/2022 09:00:00 - 20/07/2022 10:00:00","BZN|DK1","Without Sequence","316.78","",""
"20/07/2022 10:00:00 - 20/07/2022 11:00:00","BZN|DK1","Without Sequence","299.15","",""
"20/07/2022 11:00:00 - 20/07/2022 12:00:00","BZN|DK1","Without Sequence","230.98","",""
"20/07/2022 12:00:00 - 20/07/2022 13:00:00","BZN|DK1","Without Sequence","228.72","",""
"20/07/2022 13:00:00 - 20/07/2022 14:00:00","BZN|DK1","Without Sequence","235.91","",""
"20/07/2022 14:00:00 - 20/07/2022 15:00:00","BZN|DK1","Without Sequence","238.46","",""
"20/07/2022 15:00:00 - 20/07/2022 16:00:00","BZN|DK1","Without Sequence","287.40","",""
"20/07/2022 16:00:00 - 20/07/2022 17:00:00","BZN|DK1","Without Sequence","319.31","",""
"20/07/2022 17:00:00 - 20/07/2022 18:00:00","BZN|DK1","Without Sequence","340.93","",""
"20/07/2022 18:00:00 - 20/07/2022 19:00:00","BZN|DK1","Without Sequence","271.82","",""
"20/07/2022 19:00:00 - 20/07/2022 20:00:00","BZN|DK1","Without Sequence","438.61","",""
"20/07/2022 20:00:00 - 20/07/2022 21:00:00","BZN|DK1","Without Sequence","354.74","",""
"20/07/2022 21:00:00 - 20/07/2022 22:00:00","BZN|DK1","Without Sequence","356.72","",""
"20/07/2022 22:00:00 - 20/07/2022 23:00:00","BZN|DK1","Without Sequence","359.76","",""
"20/07/2022 23:00:00 - 21/07/2022 00:00:00","BZN|DK1","Without Sequence","322.20","",""
"21/07/2022 00:00:00 - 21/07/2022 01:00:00","BZN|DK1","Without Sequence","307.00","",""
"21/07/2022 01:00:00 - 21/07/2022 02:00:00","BZN|DK1","Without Sequence","307.50","",""
"21/07/2022 02:00:00 - 21/07/2022 03:00:00","BZN|DK1","Without Sequence","318.22","",""
"21/07/2022 03:00:00 - 21/07/2022 04:00:00","BZN|DK1","Without Sequence","328.66","",""
"21/07/2022 04:00:00 - 21/07/2022 05:00:00","BZN|DK1","Without Sequence","320.42","",""
"21/07/2022 05:00:00 - 21/07/2022 06:00:00","BZN|DK1","Without Sequence","325.26","",""
"21/07/2022 06:00:00 - 21/07/2022 07:00:00","BZN|DK1","Without Sequence","429.56","",""
"21/07/2022 07:00:00 - 21/07/2022 08:00:00","BZN|DK1","Without Sequence","493.88","",""
"21/07/2022 08:00:00 - 21/07/2022 09:00:00","BZN|DK1","Without Sequence","488.31","",""
"21/07/2022 09:00:00 - 21/07/2022 10:00:00","BZN|DK1","Without Sequence","462.98","",""
"21/07/2022 10:00:00 - 21/07/2022 11:00:00","BZN|DK1","Without Sequence","431.95","",""
"21/07/2022 11:00:00 - 21/07/2022 12:00:00","BZN|DK1","Without Sequence","381.09","",""
"21/07/2022 12:00:00 - 21/07/2022 13:00:00","BZN|DK1","Without Sequence","346.06","",""
"21/07/2022 13:00:00 - 21/07/2022 14:00:00","BZN|DK1","Without Sequence","319.96","",""
"21/07/2022 14:00:00 - 21/07/2022 15:00:00","BZN|DK1","Without Sequence","314.82","",""
"21/07/2022 15:00:00 - 21/07/2022 16:00:00","BZN|DK1","Without Sequence","307.94","",""
"21/07/2022 16:00:00 - 21/07/2022 17:00:00","BZN|DK1","Without Sequence","323.01","",""
"21/07/2022 17:00:00 - 21/07/2022 18:00:00","BZN|DK1","Without Sequence","288.72","",""
"21/07/2022 18:00:00 - 21/07/2022 19:00:00","BZN|DK1","Without Sequence","417.60","",""
"21/07/2022 19:00:00 - 21/07/2022 20:00:00","BZN|DK1","Without Sequence","400.00","",""
"21/07/2022 20:00:00 - 21/07/2022 21:00:00","BZN|DK1","Without Sequence","440.76","",""
"21/07/2022 21:00:00 - 21/07/2022 22:00:00","BZN|DK1","Without Sequence","419.28","",""
"21/07/2022 22:00:00 - 21/07/2022 23:00:00","BZN|DK1","Without Sequence","432.90","",""
"21/07/2022 23:00:00 - 22/07/2022 00:00:00","BZN|DK1","Without Sequence","345.09","",""
"22/07/2022 00:00:00 - 22/07/2022 01:00:00","BZN|DK1","Without Sequence","349.16","",""
"22/07/2022 01:00:00 - 22/07/2022 02:00:00","BZN|DK1","Without Sequence","312.07","",""
"22/07/2022 02:00:00 - 22/07/2022 03:00:00","BZN|DK1","Without Sequence","292.58","",""
"22/07/2022 03:00:00 - 22/07/2022 04:00:00","BZN|DK1","Without Sequence","286.08","",""
"22/07/2022 04:00:00 - 22/07/2022 05:00:00","BZN|DK1","Without Sequence","224.09","",""
"22/07/2022 05:00:00 - 22/07/2022 06:00:00","BZN|DK1","Without Sequence","232.66","",""
"22/07/2022 06:00:00 - 22/07/2022 07:00:00","BZN|DK1","Without Sequence","319.83","",""
"22/07/2022 07:00:00 - 22/07/2022 08:00:00","BZN|DK1","Without Sequence","429.01","",""
"22/07/2022 08:00:00 - 22/07/2022 09:00:00","BZN|DK1","Without Sequence","383.45","",""
"22/07/2022 09:00:00 - 22/07/2022 10:00:00","BZN|DK1","Without Sequence","327.10","",""
"22/07/2022 10:00:00 - 22/07/2022 11:00:00","BZN|DK1","Without Sequence","338.32","",""
"22/07/2022 11:00:00 - 22/07/2022 12:00:00","BZN|DK1","Without Sequence","316.30","",""
"22/07/2022 12:00:00 - 22/07/2022 13:00:00","BZN|DK1","Without Sequence","276.30","",""
"22/07/2022 13:00:00 - 22/07/2022 14:00:00","BZN|DK1","Without Sequence","239.92","",""
"22/07/2022 14:00:00 - 22/07/2022 15:00:00","BZN|DK1","Without Sequence","208.72","",""
"22/07/2022 15:00:00 - 22/07/2022 16:00:00","BZN|DK1","Without Sequence","243.34","",""
"22/07/2022 16:00:00 - 22/07/2022 17:00:00","BZN|DK1","Without Sequence","246.31","",""
"22/07/2022 17:00:00 - 22/07/2022 18:00:00","BZN|DK1","Without Sequence","334.48","",""
"22/07/2022 18:00:00 - 22/07/2022 19:00:00","BZN|DK1","Without Sequence","424.61","",""
"22/07/2022 19:00:00 - 22/07/2022 20:00:00","BZN|DK1","Without Sequence","412.00","",""
"22/07/2022 20:00:00 - 22/07/2022 21:00:00","BZN|DK1","Without Sequence","423.07","",""
"22/07/2022 21:00:00 - 22/07/2022 22:00:00","BZN|DK1","Without Sequence","399.90","",""
"22/07/2022 22:00:00 - 22/07/2022 23:00:00","BZN|DK1","Without Sequence","394.24","",""
"22/07/2022 23:00:00 - 23/07/2022 00:00:00","BZN|DK1","Without Sequence","382.17","",""
"23/07/2022 00:00:00 - 23/07/2022 01:00:00","BZN|DK1","Without Sequence","355.71","",""
"23/07/2022 01:00:00 - 23/07/2022 02:00:00","BZN|DK1","Without Sequence","344.67","",""
"23/07/2022 02:00:00 - 23/07/2022 03:00:00","BZN|DK1","Without Sequence","351.99","",""
"23/07/2022 03:00:00 - 23/07/2022 04:00:00","BZN|DK1","Without Sequence","337.01","",""
"23/07/2022 04:00:00 - 23/07/2022 05:00:00","BZN|DK1","Without Sequence","332.04","",""
"23/07/2022 05:00:00 - 23/07/2022 06:00:00","BZN|DK1","Without Sequence","331.27","",""
"23/07/2022 06:00:00 - 23/07/2022 07:00:00","BZN|DK1","Without Sequence","337.03","",""
"23/07/2022 07:00:00 - 23/07/2022 08:00:00","BZN|DK1","Without Sequence","333.12","",""
