"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/06/2024 18:00:00 - 12/06/2024 19:00:00","BZN|DK1","Without Sequence","70.55","",""
"12/06/2024 19:00:00 - 12/06/2024 20:00:00","BZN|DK1","Without Sequence","119.86","",""
"12/06/2024 20:00:00 - 12/06/2024 21:00:00","BZN|DK1","Without Sequence","144.03","",""
"12/06/2024 21:00:00 - 12/06/2024 22:00:00","BZN|DK1","Without Sequence","126.10","",""
"12/06/2024 22:00:00 - 12/06/2024 23:00:00","BZN|DK1","Without Sequence","128.30","",""
"12/06/2024 23:00:00 - 13/06/2024 00:00:00","BZN|DK1","Without Sequence","107.07","",""
"13/06/2024 00:00:00 - 13/06/2024 01:00:00","BZN|DK1","Without Sequence","99.00","",""
"13/06/2024 01:00:00 - 13/06/2024 02:00:00","BZN|DK1","Without Sequence","89.63","",""
"13/06/2024 02:00:00 - 13/06/2024 03:00:00","BZN|DK1","Without Sequence","83.62","",""
"13/06/2024 03:00:00 - 13/06/2024 04:00:00","BZN|DK1","Without Sequence","80.35","",""
"13/06/2024 04:00:00 - 13/06/2024 05:00:00","BZN|DK1","Without Sequence","78.68","",""
"13/06/2024 05:00:00 - 13/06/2024 06:00:00","BZN|DK1","Without Sequence","90.24","",""
"13/06/2024 06:00:00 - 13/06/2024 07:00:00","BZN|DK1","Without Sequence","85.80","",""
"13/06/2024 07:00:00 - 13/06/2024 08:00:00","BZN|DK1","Without Sequence","122.34","",""
"13/06/2024 08:00:00 - 13/06/2024 09:00:00","BZN|DK1","Without Sequence","106.07","",""
"13/06/2024 09:00:00 - 13/06/2024 10:00:00","BZN|DK1","Without Sequence","73.79","",""
"13/06/2024 10:00:00 - 13/06/2024 11:00:00","BZN|DK1","Without Sequence","56.95","",""
"13/06/2024 11:00:00 - 13/06/2024 12:00:00","BZN|DK1","Without Sequence","51.02","",""
"13/06/2024 12:00:00 - 13/06/2024 13:00:00","BZN|DK1","Without Sequence","44.15","",""
"13/06/2024 13:00:00 - 13/06/2024 14:00:00","BZN|DK1","Without Sequence","43.89","",""
"13/06/2024 14:00:00 - 13/06/2024 15:00:00","BZN|DK1","Without Sequence","42.00","",""
"13/06/2024 15:00:00 - 13/06/2024 16:00:00","BZN|DK1","Without Sequence","46.63","",""
"13/06/2024 16:00:00 - 13/06/2024 17:00:00","BZN|DK1","Without Sequence","72.35","",""
"13/06/2024 17:00:00 - 13/06/2024 18:00:00","BZN|DK1","Without Sequence","80.08","",""
"13/06/2024 18:00:00 - 13/06/2024 19:00:00","BZN|DK1","Without Sequence","106.85","",""
"13/06/2024 19:00:00 - 13/06/2024 20:00:00","BZN|DK1","Without Sequence","121.65","",""
"13/06/2024 20:00:00 - 13/06/2024 21:00:00","BZN|DK1","Without Sequence","166.14","",""
"13/06/2024 21:00:00 - 13/06/2024 22:00:00","BZN|DK1","Without Sequence","148.76","",""
"13/06/2024 22:00:00 - 13/06/2024 23:00:00","BZN|DK1","Without Sequence","108.37","",""
"13/06/2024 23:00:00 - 14/06/2024 00:00:00","BZN|DK1","Without Sequence","85.18","",""
"14/06/2024 00:00:00 - 14/06/2024 01:00:00","BZN|DK1","Without Sequence","69.94","",""
"14/06/2024 01:00:00 - 14/06/2024 02:00:00","BZN|DK1","Without Sequence","58.94","",""
"14/06/2024 02:00:00 - 14/06/2024 03:00:00","BZN|DK1","Without Sequence","53.39","",""
"14/06/2024 03:00:00 - 14/06/2024 04:00:00","BZN|DK1","Without Sequence","50.44","",""
"14/06/2024 04:00:00 - 14/06/2024 05:00:00","BZN|DK1","Without Sequence","47.29","",""
"14/06/2024 05:00:00 - 14/06/2024 06:00:00","BZN|DK1","Without Sequence","52.72","",""
"14/06/2024 06:00:00 - 14/06/2024 07:00:00","BZN|DK1","Without Sequence","72.22","",""
"14/06/2024 07:00:00 - 14/06/2024 08:00:00","BZN|DK1","Without Sequence","92.00","",""
"14/06/2024 08:00:00 - 14/06/2024 09:00:00","BZN|DK1","Without Sequence","102.93","",""
"14/06/2024 09:00:00 - 14/06/2024 10:00:00","BZN|DK1","Without Sequence","102.54","",""
"14/06/2024 10:00:00 - 14/06/2024 11:00:00","BZN|DK1","Without Sequence","82.18","",""
"14/06/2024 11:00:00 - 14/06/2024 12:00:00","BZN|DK1","Without Sequence","68.10","",""
"14/06/2024 12:00:00 - 14/06/2024 13:00:00","BZN|DK1","Without Sequence","42.86","",""
"14/06/2024 13:00:00 - 14/06/2024 14:00:00","BZN|DK1","Without Sequence","39.88","",""
"14/06/2024 14:00:00 - 14/06/2024 15:00:00","BZN|DK1","Without Sequence","36.55","",""
"14/06/2024 15:00:00 - 14/06/2024 16:00:00","BZN|DK1","Without Sequence","36.95","",""
"14/06/2024 16:00:00 - 14/06/2024 17:00:00","BZN|DK1","Without Sequence","48.79","",""
"14/06/2024 17:00:00 - 14/06/2024 18:00:00","BZN|DK1","Without Sequence","75.00","",""
"14/06/2024 18:00:00 - 14/06/2024 19:00:00","BZN|DK1","Without Sequence","90.98","",""
"14/06/2024 19:00:00 - 14/06/2024 20:00:00","BZN|DK1","Without Sequence","113.07","",""
"14/06/2024 20:00:00 - 14/06/2024 21:00:00","BZN|DK1","Without Sequence","127.31","",""
"14/06/2024 21:00:00 - 14/06/2024 22:00:00","BZN|DK1","Without Sequence","117.12","",""
"14/06/2024 22:00:00 - 14/06/2024 23:00:00","BZN|DK1","Without Sequence","83.41","",""
"14/06/2024 23:00:00 - 15/06/2024 00:00:00","BZN|DK1","Without Sequence","59.42","",""
"15/06/2024 00:00:00 - 15/06/2024 01:00:00","BZN|DK1","Without Sequence","60.68","",""
"15/06/2024 01:00:00 - 15/06/2024 02:00:00","BZN|DK1","Without Sequence","41.04","",""
"15/06/2024 02:00:00 - 15/06/2024 03:00:00","BZN|DK1","Without Sequence","29.97","",""
"15/06/2024 03:00:00 - 15/06/2024 04:00:00","BZN|DK1","Without Sequence","28.86","",""
"15/06/2024 04:00:00 - 15/06/2024 05:00:00","BZN|DK1","Without Sequence","22.51","",""
"15/06/2024 05:00:00 - 15/06/2024 06:00:00","BZN|DK1","Without Sequence","10.04","",""
"15/06/2024 06:00:00 - 15/06/2024 07:00:00","BZN|DK1","Without Sequence","1.54","",""
"15/06/2024 07:00:00 - 15/06/2024 08:00:00","BZN|DK1","Without Sequence","0.09","",""
"15/06/2024 08:00:00 - 15/06/2024 09:00:00","BZN|DK1","Without Sequence","0.00","",""
"15/06/2024 09:00:00 - 15/06/2024 10:00:00","BZN|DK1","Without Sequence","-0.06","",""
"15/06/2024 10:00:00 - 15/06/2024 11:00:00","BZN|DK1","Without Sequence","-0.90","",""
"15/06/2024 11:00:00 - 15/06/2024 12:00:00","BZN|DK1","Without Sequence","-0.75","",""
"15/06/2024 12:00:00 - 15/06/2024 13:00:00","BZN|DK1","Without Sequence","-0.22","",""
"15/06/2024 13:00:00 - 15/06/2024 14:00:00","BZN|DK1","Without Sequence","-0.64","",""
"15/06/2024 14:00:00 - 15/06/2024 15:00:00","BZN|DK1","Without Sequence","-0.95","",""
"15/06/2024 15:00:00 - 15/06/2024 16:00:00","BZN|DK1","Without Sequence","-2.41","",""
"15/06/2024 16:00:00 - 15/06/2024 17:00:00","BZN|DK1","Without Sequence","-2.78","",""
"15/06/2024 17:00:00 - 15/06/2024 18:00:00","BZN|DK1","Without Sequence","-2.78","",""
"15/06/2024 18:00:00 - 15/06/2024 19:00:00","BZN|DK1","Without Sequence","-0.01","",""
"15/06/2024 19:00:00 - 15/06/2024 20:00:00","BZN|DK1","Without Sequence","40.00","",""
"15/06/2024 20:00:00 - 15/06/2024 21:00:00","BZN|DK1","Without Sequence","62.09","",""
"15/06/2024 21:00:00 - 15/06/2024 22:00:00","BZN|DK1","Without Sequence","67.77","",""
"15/06/2024 22:00:00 - 15/06/2024 23:00:00","BZN|DK1","Without Sequence","63.56","",""
"15/06/2024 23:00:00 - 16/06/2024 00:00:00","BZN|DK1","Without Sequence","40.40","",""
"16/06/2024 00:00:00 - 16/06/2024 01:00:00","BZN|DK1","Without Sequence","24.91","",""
"16/06/2024 01:00:00 - 16/06/2024 02:00:00","BZN|DK1","Without Sequence","10.36","",""
"16/06/2024 02:00:00 - 16/06/2024 03:00:00","BZN|DK1","Without Sequence","4.92","",""
"16/06/2024 03:00:00 - 16/06/2024 04:00:00","BZN|DK1","Without Sequence","2.92","",""
"16/06/2024 04:00:00 - 16/06/2024 05:00:00","BZN|DK1","Without Sequence","2.19","",""
"16/06/2024 05:00:00 - 16/06/2024 06:00:00","BZN|DK1","Without Sequence","2.53","",""
"16/06/2024 06:00:00 - 16/06/2024 07:00:00","BZN|DK1","Without Sequence","2.95","",""
"16/06/2024 07:00:00 - 16/06/2024 08:00:00","BZN|DK1","Without Sequence","0.69","",""
"16/06/2024 08:00:00 - 16/06/2024 09:00:00","BZN|DK1","Without Sequence","-0.02","",""
"16/06/2024 09:00:00 - 16/06/2024 10:00:00","BZN|DK1","Without Sequence","-0.80","",""
"16/06/2024 10:00:00 - 16/06/2024 11:00:00","BZN|DK1","Without Sequence","-0.58","",""
"16/06/2024 11:00:00 - 16/06/2024 12:00:00","BZN|DK1","Without Sequence","-0.59","",""
"16/06/2024 12:00:00 - 16/06/2024 13:00:00","BZN|DK1","Without Sequence","-0.89","",""
"16/06/2024 13:00:00 - 16/06/2024 14:00:00","BZN|DK1","Without Sequence","-0.80","",""
"16/06/2024 14:00:00 - 16/06/2024 15:00:00","BZN|DK1","Without Sequence","-2.12","",""
"16/06/2024 15:00:00 - 16/06/2024 16:00:00","BZN|DK1","Without Sequence","-2.60","",""
"16/06/2024 16:00:00 - 16/06/2024 17:00:00","BZN|DK1","Without Sequence","-3.37","",""
"16/06/2024 17:00:00 - 16/06/2024 18:00:00","BZN|DK1","Without Sequence","-2.34","",""
"16/06/2024 18:00:00 - 16/06/2024 19:00:00","BZN|DK1","Without Sequence","56.22","",""
"16/06/2024 19:00:00 - 16/06/2024 20:00:00","BZN|DK1","Without Sequence","99.65","",""
"16/06/2024 20:00:00 - 16/06/2024 21:00:00","BZN|DK1","Without Sequence","119.15","",""
"16/06/2024 21:00:00 - 16/06/2024 22:00:00","BZN|DK1","Without Sequence","121.30","",""
"16/06/2024 22:00:00 - 16/06/2024 23:00:00","BZN|DK1","Without Sequence","118.27","",""
"16/06/2024 23:00:00 - 17/06/2024 00:00:00","BZN|DK1","Without Sequence","94.44","",""
"17/06/2024 00:00:00 - 17/06/2024 01:00:00","BZN|DK1","Without Sequence","76.62","",""
"17/06/2024 01:00:00 - 17/06/2024 02:00:00","BZN|DK1","Without Sequence","66.73","",""
"17/06/2024 02:00:00 - 17/06/2024 03:00:00","BZN|DK1","Without Sequence","67.16","",""
"17/06/2024 03:00:00 - 17/06/2024 04:00:00","BZN|DK1","Without Sequence","70.08","",""
"17/06/2024 04:00:00 - 17/06/2024 05:00:00","BZN|DK1","Without Sequence","69.41","",""
"17/06/2024 05:00:00 - 17/06/2024 06:00:00","BZN|DK1","Without Sequence","84.90","",""
"17/06/2024 06:00:00 - 17/06/2024 07:00:00","BZN|DK1","Without Sequence","108.70","",""
"17/06/2024 07:00:00 - 17/06/2024 08:00:00","BZN|DK1","Without Sequence","132.41","",""
"17/06/2024 08:00:00 - 17/06/2024 09:00:00","BZN|DK1","Without Sequence","116.23","",""
"17/06/2024 09:00:00 - 17/06/2024 10:00:00","BZN|DK1","Without Sequence","84.73","",""
"17/06/2024 10:00:00 - 17/06/2024 11:00:00","BZN|DK1","Without Sequence","62.11","",""
"17/06/2024 11:00:00 - 17/06/2024 12:00:00","BZN|DK1","Without Sequence","48.35","",""
"17/06/2024 12:00:00 - 17/06/2024 13:00:00","BZN|DK1","Without Sequence","41.77","",""
"17/06/2024 13:00:00 - 17/06/2024 14:00:00","BZN|DK1","Without Sequence","39.45","",""
"17/06/2024 14:00:00 - 17/06/2024 15:00:00","BZN|DK1","Without Sequence","42.05","",""
"17/06/2024 15:00:00 - 17/06/2024 16:00:00","BZN|DK1","Without Sequence","46.15","",""
"17/06/2024 16:00:00 - 17/06/2024 17:00:00","BZN|DK1","Without Sequence","64.21","",""
"17/06/2024 17:00:00 - 17/06/2024 18:00:00","BZN|DK1","Without Sequence","88.58","",""
"17/06/2024 18:00:00 - 17/06/2024 19:00:00","BZN|DK1","Without Sequence","114.16","",""
"17/06/2024 19:00:00 - 17/06/2024 20:00:00","BZN|DK1","Without Sequence","139.00","",""
"17/06/2024 20:00:00 - 17/06/2024 21:00:00","BZN|DK1","Without Sequence","181.54","",""
"17/06/2024 21:00:00 - 17/06/2024 22:00:00","BZN|DK1","Without Sequence","196.93","",""
"17/06/2024 22:00:00 - 17/06/2024 23:00:00","BZN|DK1","Without Sequence","128.15","",""
"17/06/2024 23:00:00 - 18/06/2024 00:00:00","BZN|DK1","Without Sequence","101.55","",""
"18/06/2024 00:00:00 - 18/06/2024 01:00:00","BZN|DK1","Without Sequence","96.92","",""
"18/06/2024 01:00:00 - 18/06/2024 02:00:00","BZN|DK1","Without Sequence","90.29","",""
"18/06/2024 02:00:00 - 18/06/2024 03:00:00","BZN|DK1","Without Sequence","87.53","",""
"18/06/2024 03:00:00 - 18/06/2024 04:00:00","BZN|DK1","Without Sequence","89.29","",""
"18/06/2024 04:00:00 - 18/06/2024 05:00:00","BZN|DK1","Without Sequence","90.29","",""
"18/06/2024 05:00:00 - 18/06/2024 06:00:00","BZN|DK1","Without Sequence","95.94","",""
"18/06/2024 06:00:00 - 18/06/2024 07:00:00","BZN|DK1","Without Sequence","134.49","",""
"18/06/2024 07:00:00 - 18/06/2024 08:00:00","BZN|DK1","Without Sequence","130.17","",""
"18/06/2024 08:00:00 - 18/06/2024 09:00:00","BZN|DK1","Without Sequence","95.96","",""
"18/06/2024 09:00:00 - 18/06/2024 10:00:00","BZN|DK1","Without Sequence","80.90","",""
"18/06/2024 10:00:00 - 18/06/2024 11:00:00","BZN|DK1","Without Sequence","69.91","",""
"18/06/2024 11:00:00 - 18/06/2024 12:00:00","BZN|DK1","Without Sequence","54.81","",""
"18/06/2024 12:00:00 - 18/06/2024 13:00:00","BZN|DK1","Without Sequence","51.05","",""
"18/06/2024 13:00:00 - 18/06/2024 14:00:00","BZN|DK1","Without Sequence","51.03","",""
"18/06/2024 14:00:00 - 18/06/2024 15:00:00","BZN|DK1","Without Sequence","50.57","",""
"18/06/2024 15:00:00 - 18/06/2024 16:00:00","BZN|DK1","Without Sequence","54.58","",""
"18/06/2024 16:00:00 - 18/06/2024 17:00:00","BZN|DK1","Without Sequence","76.24","",""
"18/06/2024 17:00:00 - 18/06/2024 18:00:00","BZN|DK1","Without Sequence","90.06","",""
"18/06/2024 18:00:00 - 18/06/2024 19:00:00","BZN|DK1","Without Sequence","123.01","",""
"18/06/2024 19:00:00 - 18/06/2024 20:00:00","BZN|DK1","Without Sequence","158.19","",""
"18/06/2024 20:00:00 - 18/06/2024 21:00:00","BZN|DK1","Without Sequence","171.87","",""
"18/06/2024 21:00:00 - 18/06/2024 22:00:00","BZN|DK1","Without Sequence","134.47","",""
"18/06/2024 22:00:00 - 18/06/2024 23:00:00","BZN|DK1","Without Sequence","104.20","",""
"18/06/2024 23:00:00 - 19/06/2024 00:00:00","BZN|DK1","Without Sequence","91.63","",""
"19/06/2024 00:00:00 - 19/06/2024 01:00:00","BZN|DK1","Without Sequence","99.95","",""
"19/06/2024 01:00:00 - 19/06/2024 02:00:00","BZN|DK1","Without Sequence","91.43","",""
"19/06/2024 02:00:00 - 19/06/2024 03:00:00","BZN|DK1","Without Sequence","86.85","",""
"19/06/2024 03:00:00 - 19/06/2024 04:00:00","BZN|DK1","Without Sequence","85.78","",""
"19/06/2024 04:00:00 - 19/06/2024 05:00:00","BZN|DK1","Without Sequence","83.47","",""
"19/06/2024 05:00:00 - 19/06/2024 06:00:00","BZN|DK1","Without Sequence","84.34","",""
"19/06/2024 06:00:00 - 19/06/2024 07:00:00","BZN|DK1","Without Sequence","112.55","",""
"19/06/2024 07:00:00 - 19/06/2024 08:00:00","BZN|DK1","Without Sequence","112.46","",""
"19/06/2024 08:00:00 - 19/06/2024 09:00:00","BZN|DK1","Without Sequence","103.91","",""
"19/06/2024 09:00:00 - 19/06/2024 10:00:00","BZN|DK1","Without Sequence","78.47","",""
"19/06/2024 10:00:00 - 19/06/2024 11:00:00","BZN|DK1","Without Sequence","56.44","",""
"19/06/2024 11:00:00 - 19/06/2024 12:00:00","BZN|DK1","Without Sequence","44.48","",""
"19/06/2024 12:00:00 - 19/06/2024 13:00:00","BZN|DK1","Without Sequence","41.13","",""
"19/06/2024 13:00:00 - 19/06/2024 14:00:00","BZN|DK1","Without Sequence","33.56","",""
"19/06/2024 14:00:00 - 19/06/2024 15:00:00","BZN|DK1","Without Sequence","21.87","",""
"19/06/2024 15:00:00 - 19/06/2024 16:00:00","BZN|DK1","Without Sequence","18.40","",""
"19/06/2024 16:00:00 - 19/06/2024 17:00:00","BZN|DK1","Without Sequence","25.07","",""
"19/06/2024 17:00:00 - 19/06/2024 18:00:00","BZN|DK1","Without Sequence","39.39","",""
"19/06/2024 18:00:00 - 19/06/2024 19:00:00","BZN|DK1","Without Sequence","37.09","",""
"19/06/2024 19:00:00 - 19/06/2024 20:00:00","BZN|DK1","Without Sequence","38.48","",""
"19/06/2024 20:00:00 - 19/06/2024 21:00:00","BZN|DK1","Without Sequence","46.86","",""
"19/06/2024 21:00:00 - 19/06/2024 22:00:00","BZN|DK1","Without Sequence","45.04","",""
"19/06/2024 22:00:00 - 19/06/2024 23:00:00","BZN|DK1","Without Sequence","48.02","",""
"19/06/2024 23:00:00 - 20/06/2024 00:00:00","BZN|DK1","Without Sequence","44.76","",""
"20/06/2024 00:00:00 - 20/06/2024 01:00:00","BZN|DK1","Without Sequence","73.19","",""
"20/06/2024 01:00:00 - 20/06/2024 02:00:00","BZN|DK1","Without Sequence","78.62","",""
"20/06/2024 02:00:00 - 20/06/2024 03:00:00","BZN|DK1","Without Sequence","78.88","",""
"20/06/2024 03:00:00 - 20/06/2024 04:00:00","BZN|DK1","Without Sequence","78.82","",""
"20/06/2024 04:00:00 - 20/06/2024 05:00:00","BZN|DK1","Without Sequence","78.62","",""
"20/06/2024 05:00:00 - 20/06/2024 06:00:00","BZN|DK1","Without Sequence","86.55","",""
"20/06/2024 06:00:00 - 20/06/2024 07:00:00","BZN|DK1","Without Sequence","112.53","",""
"20/06/2024 07:00:00 - 20/06/2024 08:00:00","BZN|DK1","Without Sequence","112.63","",""
"20/06/2024 08:00:00 - 20/06/2024 09:00:00","BZN|DK1","Without Sequence","102.99","",""
"20/06/2024 09:00:00 - 20/06/2024 10:00:00","BZN|DK1","Without Sequence","80.52","",""
"20/06/2024 10:00:00 - 20/06/2024 11:00:00","BZN|DK1","Without Sequence","67.72","",""
"20/06/2024 11:00:00 - 20/06/2024 12:00:00","BZN|DK1","Without Sequence","58.64","",""
"20/06/2024 12:00:00 - 20/06/2024 13:00:00","BZN|DK1","Without Sequence","55.34","",""
"20/06/2024 13:00:00 - 20/06/2024 14:00:00","BZN|DK1","Without Sequence","53.70","",""
"20/06/2024 14:00:00 - 20/06/2024 15:00:00","BZN|DK1","Without Sequence","55.13","",""
"20/06/2024 15:00:00 - 20/06/2024 16:00:00","BZN|DK1","Without Sequence","65.14","",""
"20/06/2024 16:00:00 - 20/06/2024 17:00:00","BZN|DK1","Without Sequence","67.16","",""
"20/06/2024 17:00:00 - 20/06/2024 18:00:00","BZN|DK1","Without Sequence","98.27","",""
"20/06/2024 18:00:00 - 20/06/2024 19:00:00","BZN|DK1","Without Sequence","119.31","",""
"20/06/2024 19:00:00 - 20/06/2024 20:00:00","BZN|DK1","Without Sequence","155.62","",""
"20/06/2024 20:00:00 - 20/06/2024 21:00:00","BZN|DK1","Without Sequence","200.09","",""
"20/06/2024 21:00:00 - 20/06/2024 22:00:00","BZN|DK1","Without Sequence","130.06","",""
"20/06/2024 22:00:00 - 20/06/2024 23:00:00","BZN|DK1","Without Sequence","111.83","",""
"20/06/2024 23:00:00 - 21/06/2024 00:00:00","BZN|DK1","Without Sequence","95.05","",""
"21/06/2024 00:00:00 - 21/06/2024 01:00:00","BZN|DK1","Without Sequence","100.81","",""
"21/06/2024 01:00:00 - 21/06/2024 02:00:00","BZN|DK1","Without Sequence","90.77","",""
"21/06/2024 02:00:00 - 21/06/2024 03:00:00","BZN|DK1","Without Sequence","89.95","",""
"21/06/2024 03:00:00 - 21/06/2024 04:00:00","BZN|DK1","Without Sequence","87.83","",""
"21/06/2024 04:00:00 - 21/06/2024 05:00:00","BZN|DK1","Without Sequence","86.31","",""
"21/06/2024 05:00:00 - 21/06/2024 06:00:00","BZN|DK1","Without Sequence","86.14","",""
"21/06/2024 06:00:00 - 21/06/2024 07:00:00","BZN|DK1","Without Sequence","96.92","",""
"21/06/2024 07:00:00 - 21/06/2024 08:00:00","BZN|DK1","Without Sequence","122.80","",""
"21/06/2024 08:00:00 - 21/06/2024 09:00:00","BZN|DK1","Without Sequence","121.84","",""
"21/06/2024 09:00:00 - 21/06/2024 10:00:00","BZN|DK1","Without Sequence","111.67","",""
"21/06/2024 10:00:00 - 21/06/2024 11:00:00","BZN|DK1","Without Sequence","100.65","",""
"21/06/2024 11:00:00 - 21/06/2024 12:00:00","BZN|DK1","Without Sequence","89.94","",""
"21/06/2024 12:00:00 - 21/06/2024 13:00:00","BZN|DK1","Without Sequence","88.54","",""
"21/06/2024 13:00:00 - 21/06/2024 14:00:00","BZN|DK1","Without Sequence","82.68","",""
"21/06/2024 14:00:00 - 21/06/2024 15:00:00","BZN|DK1","Without Sequence","76.34","",""
"21/06/2024 15:00:00 - 21/06/2024 16:00:00","BZN|DK1","Without Sequence","80.06","",""
"21/06/2024 16:00:00 - 21/06/2024 17:00:00","BZN|DK1","Without Sequence","86.72","",""
"21/06/2024 17:00:00 - 21/06/2024 18:00:00","BZN|DK1","Without Sequence","100.65","",""
"21/06/2024 18:00:00 - 21/06/2024 19:00:00","BZN|DK1","Without Sequence","110.00","",""
"21/06/2024 19:00:00 - 21/06/2024 20:00:00","BZN|DK1","Without Sequence","116.93","",""
"21/06/2024 20:00:00 - 21/06/2024 21:00:00","BZN|DK1","Without Sequence","114.40","",""
"21/06/2024 21:00:00 - 21/06/2024 22:00:00","BZN|DK1","Without Sequence","105.26","",""
"21/06/2024 22:00:00 - 21/06/2024 23:00:00","BZN|DK1","Without Sequence","95.99","",""
"21/06/2024 23:00:00 - 22/06/2024 00:00:00","BZN|DK1","Without Sequence","82.14","",""
"22/06/2024 00:00:00 - 22/06/2024 01:00:00","BZN|DK1","Without Sequence","80.07","",""
"22/06/2024 01:00:00 - 22/06/2024 02:00:00","BZN|DK1","Without Sequence","70.25","",""
"22/06/2024 02:00:00 - 22/06/2024 03:00:00","BZN|DK1","Without Sequence","62.43","",""
"22/06/2024 03:00:00 - 22/06/2024 04:00:00","BZN|DK1","Without Sequence","50.50","",""
"22/06/2024 04:00:00 - 22/06/2024 05:00:00","BZN|DK1","Without Sequence","49.62","",""
"22/06/2024 05:00:00 - 22/06/2024 06:00:00","BZN|DK1","Without Sequence","46.47","",""
"22/06/2024 06:00:00 - 22/06/2024 07:00:00","BZN|DK1","Without Sequence","60.56","",""
"22/06/2024 07:00:00 - 22/06/2024 08:00:00","BZN|DK1","Without Sequence","48.89","",""
"22/06/2024 08:00:00 - 22/06/2024 09:00:00","BZN|DK1","Without Sequence","44.92","",""
"22/06/2024 09:00:00 - 22/06/2024 10:00:00","BZN|DK1","Without Sequence","34.65","",""
"22/06/2024 10:00:00 - 22/06/2024 11:00:00","BZN|DK1","Without Sequence","12.54","",""
"22/06/2024 11:00:00 - 22/06/2024 12:00:00","BZN|DK1","Without Sequence","3.59","",""
"22/06/2024 12:00:00 - 22/06/2024 13:00:00","BZN|DK1","Without Sequence","2.65","",""
"22/06/2024 13:00:00 - 22/06/2024 14:00:00","BZN|DK1","Without Sequence","0.08","",""
"22/06/2024 14:00:00 - 22/06/2024 15:00:00","BZN|DK1","Without Sequence","-0.01","",""
"22/06/2024 15:00:00 - 22/06/2024 16:00:00","BZN|DK1","Without Sequence","0.08","",""
"22/06/2024 16:00:00 - 22/06/2024 17:00:00","BZN|DK1","Without Sequence","4.23","",""
"22/06/2024 17:00:00 - 22/06/2024 18:00:00","BZN|DK1","Without Sequence","42.59","",""
"22/06/2024 18:00:00 - 22/06/2024 19:00:00","BZN|DK1","Without Sequence","80.49","",""
"22/06/2024 19:00:00 - 22/06/2024 20:00:00","BZN|DK1","Without Sequence","112.16","",""
"22/06/2024 20:00:00 - 22/06/2024 21:00:00","BZN|DK1","Without Sequence","122.36","",""
"22/06/2024 21:00:00 - 22/06/2024 22:00:00","BZN|DK1","Without Sequence","124.05","",""
"22/06/2024 22:00:00 - 22/06/2024 23:00:00","BZN|DK1","Without Sequence","110.17","",""
"22/06/2024 23:00:00 - 23/06/2024 00:00:00","BZN|DK1","Without Sequence","89.77","",""
"23/06/2024 00:00:00 - 23/06/2024 01:00:00","BZN|DK1","Without Sequence","90.49","",""
"23/06/2024 01:00:00 - 23/06/2024 02:00:00","BZN|DK1","Without Sequence","79.25","",""
"23/06/2024 02:00:00 - 23/06/2024 03:00:00","BZN|DK1","Without Sequence","71.24","",""
"23/06/2024 03:00:00 - 23/06/2024 04:00:00","BZN|DK1","Without Sequence","70.67","",""
"23/06/2024 04:00:00 - 23/06/2024 05:00:00","BZN|DK1","Without Sequence","66.94","",""
"23/06/2024 05:00:00 - 23/06/2024 06:00:00","BZN|DK1","Without Sequence","62.09","",""
"23/06/2024 06:00:00 - 23/06/2024 07:00:00","BZN|DK1","Without Sequence","57.90","",""
"23/06/2024 07:00:00 - 23/06/2024 08:00:00","BZN|DK1","Without Sequence","46.35","",""
"23/06/2024 08:00:00 - 23/06/2024 09:00:00","BZN|DK1","Without Sequence","19.77","",""
"23/06/2024 09:00:00 - 23/06/2024 10:00:00","BZN|DK1","Without Sequence","4.24","",""
"23/06/2024 10:00:00 - 23/06/2024 11:00:00","BZN|DK1","Without Sequence","0.00","",""
"23/06/2024 11:00:00 - 23/06/2024 12:00:00","BZN|DK1","Without Sequence","1.45","",""
"23/06/2024 12:00:00 - 23/06/2024 13:00:00","BZN|DK1","Without Sequence","1.15","",""
"23/06/2024 13:00:00 - 23/06/2024 14:00:00","BZN|DK1","Without Sequence","0.43","",""
"23/06/2024 14:00:00 - 23/06/2024 15:00:00","BZN|DK1","Without Sequence","-0.24","",""
"23/06/2024 15:00:00 - 23/06/2024 16:00:00","BZN|DK1","Without Sequence","-2.04","",""
"23/06/2024 16:00:00 - 23/06/2024 17:00:00","BZN|DK1","Without Sequence","-0.27","",""
"23/06/2024 17:00:00 - 23/06/2024 18:00:00","BZN|DK1","Without Sequence","22.61","",""
"23/06/2024 18:00:00 - 23/06/2024 19:00:00","BZN|DK1","Without Sequence","71.12","",""
"23/06/2024 19:00:00 - 23/06/2024 20:00:00","BZN|DK1","Without Sequence","99.50","",""
"23/06/2024 20:00:00 - 23/06/2024 21:00:00","BZN|DK1","Without Sequence","115.14","",""
"23/06/2024 21:00:00 - 23/06/2024 22:00:00","BZN|DK1","Without Sequence","115.44","",""
"23/06/2024 22:00:00 - 23/06/2024 23:00:00","BZN|DK1","Without Sequence","114.33","",""
"23/06/2024 23:00:00 - 24/06/2024 00:00:00","BZN|DK1","Without Sequence","99.79","",""
"24/06/2024 00:00:00 - 24/06/2024 01:00:00","BZN|DK1","Without Sequence","106.18","",""
"24/06/2024 01:00:00 - 24/06/2024 02:00:00","BZN|DK1","Without Sequence","92.19","",""
